EVOFORMER NEURAL ODE TRAINING REPORT
==================================================

Experiment: adjoint_training_20250605_183403
Started: 2025-06-05 18:34:32
Completed: 2025-06-06 00:32:37
Total Training Time: 358.1 minutes (6.0 hours)
Report generated: 2025-06-06 00:32:37

Configuration Settings:
------------------------------
  data_dir: /media/visitor/Extreme SSD/data/complete_blocks
  splits_dir: /home/visitor/PycharmProjects/openFold/neural_ODE/data_splits/mini
  mode: N/A
  output_dir: /home/visitor/PycharmProjects/openFold/neural_ODE/outputs
  use_fast_ode: True
  reduced_cluster_size: 128
  hidden_dim: 128
  model_parameters: 166914
  model_type: EvoformerODEFuncFast
  epochs: 1000
  learning_rate: 0.001
  batch_size: N/A
  integrator: rk4
  use_amp: True
  max_residues: 1000
  loss_function: Adaptive MSE (0→48 only)
  train_proteins: 80
  val_proteins: 25

System Information:
------------------------------
  cuda_available: True
  device: cuda
  pytorch_version: 2.1.2
  gpu_name: Quadro P4000
  cuda_version: 12.1
  total_gpu_memory: 7.9 GB

TRAINING PROGRESS SUMMARY
==================================================

Epoch    Train Loss     Val Loss       Best Loss      Worst Loss     Duration (s)
    3e62_A: 0.12440
    5veo_A: 0.12921
    4i05_A: 0.13210
    4b7i_A: 0.14301
    1rij_A: 0.21522
    2pwj_A: 0.13330
    4z7x_A: 0.14183
    2f2x_A: 0.11541
    6vjo_A: 0.43686
    3q54_A: 0.17892
    2cb3_A: 0.12876
    3gai_A: 0.14952
    3dm8_A: 0.16647
    4x51_A: 0.18691
    1wlt_A: 0.13133
    4edp_A: 0.14977
    4yk0_A: 0.13807
    6neg_A: 0.13139
    5uag_A: 0.15796
    2gp6_A: 0.12400
    1t1h_A: 0.12746
    1pt4_A: 0.22408
    1su1_A: 0.12693
    1fdy_A: 0.12804
    7lca_A: 0.12973
    6fcm_A: 0.12320
    2cwx_A: 0.13713
    1i5z_A: 0.14966
    6abq_A: 0.12044
    1esi_A: 0.15406
    4ekx_A: 0.11217
    5khg_A: 0.14461
    1ehj_A: 0.14730
    6v42_A: 0.11746
    5uqi_A: 0.12024
    3tkp_A: 0.11641
    3gbw_A: 0.15772
    2qht_A: 0.16146
    2r9p_A: 0.10587
    3ga0_A: 0.11473
    2g19_A: 0.12656
    4nwb_A: 0.18017
    2zc1_A: 0.13724
    3dp6_A: 0.11878
    2uy9_A: 0.13706
    3o4r_A: 0.13820
    2pku_A: 0.13298
    6yjn_A: 0.13762
    1sgv_A: 0.15444
    1uv7_A: 0.13025
    6jko_A: 0.14169
    6sw8_A: 0.14635
    2ztm_A: 0.17221
    4cew_A: 0.14899

Epoch 169:
  Duration: 113.9 seconds
  Training Loss: 0.14982
  Validation Loss: 0.16420 (25 proteins)
    Val range: [0.11146, 0.34328]
  Best: 2r9p_A (0.10593)
  Worst: 6vjo_A (0.43471)
  Training Proteins:
    7d60_A: 0.16562
    1kqy_A: 0.15706
    3eba_A: 0.14652
    3foa_A: 0.14185
    3eps_A: 0.14897
    4j7z_A: 0.25446
    2cbp_A: 0.12186
    2wvq_A: 0.15968
    5wrf_A: 0.13897
    3ob6_A: 0.17766
    1mzw_A: 0.12780
    7bln_A: 0.13065
    3st1_A: 0.13321
    1z84_A: 0.15134
    5jir_A: 0.12927
    5wup_A: 0.15822
    1tpg_A: 0.13261
    6dzg_A: 0.12911
    1b08_A: 0.12950
    7k6p_A: 0.20597
    6h05_A: 0.17444
    1pzx_A: 0.15237
    6fl1_A: 0.17711
    2wwn_A: 0.18540
    3zxf_A: 0.17818
    4n8p_A: 0.13570
    3e62_A: 0.12437
    5veo_A: 0.12914
    4i05_A: 0.13203
    4b7i_A: 0.14297
    1rij_A: 0.21807
    2pwj_A: 0.13323
    4z7x_A: 0.14167
    2f2x_A: 0.11615
    6vjo_A: 0.43471
    3q54_A: 0.17864
    2cb3_A: 0.12894
    3gai_A: 0.15049
    3dm8_A: 0.16804
    4x51_A: 0.18886
    1wlt_A: 0.13053
    4edp_A: 0.14970
    4yk0_A: 0.13906
    6neg_A: 0.13099
    5uag_A: 0.15812
    2gp6_A: 0.12406
    1t1h_A: 0.12678
    1pt4_A: 0.22714
    1su1_A: 0.12706
    1fdy_A: 0.12806
    7lca_A: 0.12942
    6fcm_A: 0.12416
    2cwx_A: 0.13730
    1i5z_A: 0.14946
    6abq_A: 0.12028
    1esi_A: 0.15388
    4ekx_A: 0.11247
    5khg_A: 0.14449
    1ehj_A: 0.14647
    6v42_A: 0.11749
    5uqi_A: 0.12031
    3tkp_A: 0.11634
    3gbw_A: 0.15727
    2qht_A: 0.16153
    2r9p_A: 0.10593
    3ga0_A: 0.11458
    2g19_A: 0.12657
    4nwb_A: 0.18025
    2zc1_A: 0.13728
    3dp6_A: 0.11870
    2uy9_A: 0.13682
    3o4r_A: 0.13812
    2pku_A: 0.13284
    6yjn_A: 0.13734
    1sgv_A: 0.15430
    1uv7_A: 0.13025
    6jko_A: 0.14148
    6sw8_A: 0.14665
    2ztm_A: 0.17213
    4cew_A: 0.14885

Epoch 170:
  Duration: 113.9 seconds
  Training Loss: 0.14956
  Validation Loss: 0.16392 (25 proteins)
    Val range: [0.11126, 0.34205]
  Best: 2r9p_A (0.10566)
  Worst: 6vjo_A (0.43521)
  Training Proteins:
    7d60_A: 0.16541
    1kqy_A: 0.15702
    3eba_A: 0.14620
    3foa_A: 0.14180
    3eps_A: 0.14893
    4j7z_A: 0.25458
    2cbp_A: 0.12133
    2wvq_A: 0.15973
    5wrf_A: 0.13889
    3ob6_A: 0.17756
    1mzw_A: 0.12765
    7bln_A: 0.13053
    3st1_A: 0.13307
    1z84_A: 0.15120
    5jir_A: 0.12916
    5wup_A: 0.15815
    1tpg_A: 0.13261
    6dzg_A: 0.12898
    1b08_A: 0.12929
    7k6p_A: 0.20593
    6h05_A: 0.17435
    1pzx_A: 0.15213
    6fl1_A: 0.17771
    2wwn_A: 0.18518
    3zxf_A: 0.17793
    4n8p_A: 0.13542
    3e62_A: 0.12432
    5veo_A: 0.12922
    4i05_A: 0.13195
    4b7i_A: 0.14283
    1rij_A: 0.21534
    2pwj_A: 0.13311
    4z7x_A: 0.14166
    2f2x_A: 0.11505
    6vjo_A: 0.43521
    3q54_A: 0.17868
    2cb3_A: 0.12857
    3gai_A: 0.14939
    3dm8_A: 0.16633
    4x51_A: 0.18684
    1wlt_A: 0.13116
    4edp_A: 0.14953
    4yk0_A: 0.13767
    6neg_A: 0.13102
    5uag_A: 0.15784
    2gp6_A: 0.12369
    1t1h_A: 0.12713
    1pt4_A: 0.22461
    1su1_A: 0.12674
    1fdy_A: 0.12788
    7lca_A: 0.12944
    6fcm_A: 0.12302
    2cwx_A: 0.13699
    1i5z_A: 0.14942
    6abq_A: 0.12026
    1esi_A: 0.15375
    4ekx_A: 0.11204
    5khg_A: 0.14443
    1ehj_A: 0.14693
    6v42_A: 0.11727
    5uqi_A: 0.12008
    3tkp_A: 0.11621
    3gbw_A: 0.15746
    2qht_A: 0.16132
    2r9p_A: 0.10566
    3ga0_A: 0.11447
    2g19_A: 0.12640
    4nwb_A: 0.18000
    2zc1_A: 0.13703
    3dp6_A: 0.11864
    2uy9_A: 0.13681
    3o4r_A: 0.13797
    2pku_A: 0.13277
    6yjn_A: 0.13741
    1sgv_A: 0.15416
    1uv7_A: 0.12998
    6jko_A: 0.14144
    6sw8_A: 0.14599
    2ztm_A: 0.17201
    4cew_A: 0.14877

Epoch 171:
  Duration: 113.9 seconds
  Training Loss: 0.14963
  Validation Loss: 0.16406 (25 proteins)
    Val range: [0.11126, 0.34303]
  Best: 2r9p_A (0.10578)
  Worst: 6vjo_A (0.43232)
  Training Proteins:
    7d60_A: 0.16555
    1kqy_A: 0.15677
    3eba_A: 0.14633
    3foa_A: 0.14166
    3eps_A: 0.14882
    4j7z_A: 0.25435
    2cbp_A: 0.12159
    2wvq_A: 0.15949
    5wrf_A: 0.13874
    3ob6_A: 0.17748
    1mzw_A: 0.12763
    7bln_A: 0.13042
    3st1_A: 0.13302
    1z84_A: 0.15110
    5jir_A: 0.12897
    5wup_A: 0.15804
    1tpg_A: 0.13239
    6dzg_A: 0.12893
    1b08_A: 0.12931
    7k6p_A: 0.20556
    6h05_A: 0.17435
    1pzx_A: 0.15204
    6fl1_A: 0.17614
    2wwn_A: 0.18510
    3zxf_A: 0.17793
    4n8p_A: 0.13550
    3e62_A: 0.12430
    5veo_A: 0.12913
    4i05_A: 0.13190
    4b7i_A: 0.14282
    1rij_A: 0.21834
    2pwj_A: 0.13308
    4z7x_A: 0.14149
    2f2x_A: 0.11642
    6vjo_A: 0.43232
    3q54_A: 0.17841
    2cb3_A: 0.12871
    3gai_A: 0.15041
    3dm8_A: 0.16797
    4x51_A: 0.18895
    1wlt_A: 0.13039
    4edp_A: 0.14951
    4yk0_A: 0.13886
    6neg_A: 0.13076
    5uag_A: 0.15805
    2gp6_A: 0.12386
    1t1h_A: 0.12641
    1pt4_A: 0.22831
    1su1_A: 0.12691
    1fdy_A: 0.12794
    7lca_A: 0.12919
    6fcm_A: 0.12414
    2cwx_A: 0.13720
    1i5z_A: 0.14926
    6abq_A: 0.12023
    1esi_A: 0.15366
    4ekx_A: 0.11241
    5khg_A: 0.14437
    1ehj_A: 0.14605
    6v42_A: 0.11760
    5uqi_A: 0.12027
    3tkp_A: 0.11615
    3gbw_A: 0.15703
    2qht_A: 0.16140
    2r9p_A: 0.10578
    3ga0_A: 0.11441
    2g19_A: 0.12641
    4nwb_A: 0.18016
    2zc1_A: 0.13714
    3dp6_A: 0.11857
    2uy9_A: 0.13650
    3o4r_A: 0.13790
    2pku_A: 0.13264
    6yjn_A: 0.13708
    1sgv_A: 0.15407
    1uv7_A: 0.12997
    6jko_A: 0.14129
    6sw8_A: 0.14636
    2ztm_A: 0.17191
    4cew_A: 0.14862

Epoch 172:
  Duration: 114.1 seconds
  Training Loss: 0.14934
  Validation Loss: 0.16390 (25 proteins)
    Val range: [0.11109, 0.34210]
  Best: 2r9p_A (0.10539)
  Worst: 6vjo_A (0.43187)
  Training Proteins:
    7d60_A: 0.16534
    1kqy_A: 0.15666
    3eba_A: 0.14598
    3foa_A: 0.14166
    3eps_A: 0.14874
    4j7z_A: 0.25454
    2cbp_A: 0.12109
    2wvq_A: 0.15959
    5wrf_A: 0.13868
    3ob6_A: 0.17748
    1mzw_A: 0.12750
    7bln_A: 0.13028
    3st1_A: 0.13292
    1z84_A: 0.15099
    5jir_A: 0.12892
    5wup_A: 0.15792
    1tpg_A: 0.13237
    6dzg_A: 0.12880
    1b08_A: 0.12912
    7k6p_A: 0.20554
    6h05_A: 0.17421
    1pzx_A: 0.15183
    6fl1_A: 0.17775
    2wwn_A: 0.18491
    3zxf_A: 0.17770
    4n8p_A: 0.13521
    3e62_A: 0.12431
    5veo_A: 0.12920
    4i05_A: 0.13184
    4b7i_A: 0.14269
    1rij_A: 0.21588
    2pwj_A: 0.13292
    4z7x_A: 0.14143
    2f2x_A: 0.11555
    6vjo_A: 0.43187
    3q54_A: 0.17851
    2cb3_A: 0.12834
    3gai_A: 0.14932
    3dm8_A: 0.16625
    4x51_A: 0.18689
    1wlt_A: 0.13095
    4edp_A: 0.14929
    4yk0_A: 0.13751
    6neg_A: 0.13081
    5uag_A: 0.15772
    2gp6_A: 0.12360
    1t1h_A: 0.12684
    1pt4_A: 0.22403
    1su1_A: 0.12653
    1fdy_A: 0.12769
    7lca_A: 0.12924
    6fcm_A: 0.12291
    2cwx_A: 0.13671
    1i5z_A: 0.14922
    6abq_A: 0.12004
    1esi_A: 0.15352
    4ekx_A: 0.11180
    5khg_A: 0.14421
    1ehj_A: 0.14641
    6v42_A: 0.11707
    5uqi_A: 0.11998
    3tkp_A: 0.11609
    3gbw_A: 0.15729
    2qht_A: 0.16111
    2r9p_A: 0.10539
    3ga0_A: 0.11408
    2g19_A: 0.12621
    4nwb_A: 0.17977
    2zc1_A: 0.13682
    3dp6_A: 0.11845
    2uy9_A: 0.13654
    3o4r_A: 0.13776
    2pku_A: 0.13257
    6yjn_A: 0.13717
    1sgv_A: 0.15397
    1uv7_A: 0.12973
    6jko_A: 0.14126
    6sw8_A: 0.14579
    2ztm_A: 0.17175
    4cew_A: 0.14860

Epoch 173:
  Duration: 113.9 seconds
  Training Loss: 0.14928
  Validation Loss: 0.16379 (25 proteins)
    Val range: [0.11106, 0.34290]
  Best: 2r9p_A (0.10536)
  Worst: 6vjo_A (0.43058)
  Training Proteins:
    7d60_A: 0.16547
    1kqy_A: 0.15652
    3eba_A: 0.14608
    3foa_A: 0.14152
    3eps_A: 0.14860
    4j7z_A: 0.25422
    2cbp_A: 0.12126
    2wvq_A: 0.15931
    5wrf_A: 0.13851
    3ob6_A: 0.17724
    1mzw_A: 0.12748
    7bln_A: 0.13019
    3st1_A: 0.13282
    1z84_A: 0.15087
    5jir_A: 0.12869
    5wup_A: 0.15784
    1tpg_A: 0.13218
    6dzg_A: 0.12876
    1b08_A: 0.12910
    7k6p_A: 0.20527
    6h05_A: 0.17425
    1pzx_A: 0.15180
    6fl1_A: 0.17530
    2wwn_A: 0.18485
    3zxf_A: 0.17764
    4n8p_A: 0.13523
    3e62_A: 0.12409
    5veo_A: 0.12893
    4i05_A: 0.13170
    4b7i_A: 0.14265
    1rij_A: 0.21658
    2pwj_A: 0.13287
    4z7x_A: 0.14132
    2f2x_A: 0.11571
    6vjo_A: 0.43058
    3q54_A: 0.17819
    2cb3_A: 0.12833
    3gai_A: 0.14975
    3dm8_A: 0.16706
    4x51_A: 0.18801
    1wlt_A: 0.13038
    4edp_A: 0.14913
    4yk0_A: 0.13810
    6neg_A: 0.13025
    5uag_A: 0.15772
    2gp6_A: 0.12342
    1t1h_A: 0.12640
    1pt4_A: 0.22651
    1su1_A: 0.12650
    1fdy_A: 0.12768
    7lca_A: 0.12891
    6fcm_A: 0.12354
    2cwx_A: 0.13687
    1i5z_A: 0.14909
    6abq_A: 0.11996
    1esi_A: 0.15334
    4ekx_A: 0.11209
    5khg_A: 0.14413
    1ehj_A: 0.14575
    6v42_A: 0.11723
    5uqi_A: 0.12003
    3tkp_A: 0.11600
    3gbw_A: 0.15699
    2qht_A: 0.16117
    2r9p_A: 0.10536
    3ga0_A: 0.11406
    2g19_A: 0.12618
    4nwb_A: 0.17985
    2zc1_A: 0.13685
    3dp6_A: 0.11841
    2uy9_A: 0.13632
    3o4r_A: 0.13768
    2pku_A: 0.13242
    6yjn_A: 0.13693
    1sgv_A: 0.15384
    1uv7_A: 0.12965
    6jko_A: 0.14112
    6sw8_A: 0.14589
    2ztm_A: 0.17170
    4cew_A: 0.14845

Epoch 174:
  Duration: 114.7 seconds
  Training Loss: 0.14914
  Validation Loss: 0.16377 (25 proteins)
    Val range: [0.11096, 0.34259]
  Best: 2r9p_A (0.10519)
  Worst: 6vjo_A (0.42915)
  Training Proteins:
    7d60_A: 0.16537
    1kqy_A: 0.15642
    3eba_A: 0.14584
    3foa_A: 0.14143
    3eps_A: 0.14856
    4j7z_A: 0.25431
    2cbp_A: 0.12092
    2wvq_A: 0.15936
    5wrf_A: 0.13841
    3ob6_A: 0.17722
    1mzw_A: 0.12729
    7bln_A: 0.13000
    3st1_A: 0.13263
    1z84_A: 0.15074
    5jir_A: 0.12863
    5wup_A: 0.15776
    1tpg_A: 0.13216
    6dzg_A: 0.12865
    1b08_A: 0.12894
    7k6p_A: 0.20508
    6h05_A: 0.17417
    1pzx_A: 0.15162
    6fl1_A: 0.17504
    2wwn_A: 0.18477
    3zxf_A: 0.17755
    4n8p_A: 0.13516
    3e62_A: 0.12410
    5veo_A: 0.12900
    4i05_A: 0.13163
    4b7i_A: 0.14256
    1rij_A: 0.21658
    2pwj_A: 0.13279
    4z7x_A: 0.14128
    2f2x_A: 0.11560
    6vjo_A: 0.42915
    3q54_A: 0.17826
    2cb3_A: 0.12826
    3gai_A: 0.14951
    3dm8_A: 0.16667
    4x51_A: 0.18743
    1wlt_A: 0.13055
    4edp_A: 0.14918
    4yk0_A: 0.13773
    6neg_A: 0.13049
    5uag_A: 0.15771
    2gp6_A: 0.12344
    1t1h_A: 0.12647
    1pt4_A: 0.22452
    1su1_A: 0.12644
    1fdy_A: 0.12759
    7lca_A: 0.12910
    6fcm_A: 0.12310
    2cwx_A: 0.13661
    1i5z_A: 0.14901
    6abq_A: 0.11979
    1esi_A: 0.15329
    4ekx_A: 0.11167
    5khg_A: 0.14406
    1ehj_A: 0.14583
    6v42_A: 0.11696
    5uqi_A: 0.11993
    3tkp_A: 0.11591
    3gbw_A: 0.15708
    2qht_A: 0.16093
    2r9p_A: 0.10519
    3ga0_A: 0.11386
    2g19_A: 0.12610
    4nwb_A: 0.17967
    2zc1_A: 0.13667
    3dp6_A: 0.11830
    2uy9_A: 0.13630
    3o4r_A: 0.13760
    2pku_A: 0.13233
    6yjn_A: 0.13695
    1sgv_A: 0.15376
    1uv7_A: 0.12949
    6jko_A: 0.14096
    6sw8_A: 0.14567
    2ztm_A: 0.17157
    4cew_A: 0.14838

Epoch 175:
  Duration: 114.7 seconds
  Training Loss: 0.14903
  Validation Loss: 0.16353 (25 proteins)
    Val range: [0.11086, 0.34265]
  Best: 2r9p_A (0.10509)
  Worst: 6vjo_A (0.42897)
  Training Proteins:
    7d60_A: 0.16534
    1kqy_A: 0.15632
    3eba_A: 0.14582
    3foa_A: 0.14138
    3eps_A: 0.14849
    4j7z_A: 0.25413
    2cbp_A: 0.12091
    2wvq_A: 0.15919
    5wrf_A: 0.13827
    3ob6_A: 0.17704
    1mzw_A: 0.12726
    7bln_A: 0.12994
    3st1_A: 0.13263
    1z84_A: 0.15065
    5jir_A: 0.12847
    5wup_A: 0.15763
    1tpg_A: 0.13207
    6dzg_A: 0.12859
    1b08_A: 0.12888
    7k6p_A: 0.20501
    6h05_A: 0.17408
    1pzx_A: 0.15153
    6fl1_A: 0.17436
    2wwn_A: 0.18463
    3zxf_A: 0.17744
    4n8p_A: 0.13509
    3e62_A: 0.12395
    5veo_A: 0.12886
    4i05_A: 0.13155
    4b7i_A: 0.14246
    1rij_A: 0.21677
    2pwj_A: 0.13271
    4z7x_A: 0.14118
    2f2x_A: 0.11528
    6vjo_A: 0.42897
    3q54_A: 0.17813
    2cb3_A: 0.12804
    3gai_A: 0.14921
    3dm8_A: 0.16623
    4x51_A: 0.18705
    1wlt_A: 0.13041
    4edp_A: 0.14887
    4yk0_A: 0.13741
    6neg_A: 0.13004
    5uag_A: 0.15751
    2gp6_A: 0.12301
    1t1h_A: 0.12631
    1pt4_A: 0.22557
    1su1_A: 0.12625
    1fdy_A: 0.12746
    7lca_A: 0.12873
    6fcm_A: 0.12304
    2cwx_A: 0.13660
    1i5z_A: 0.14889
    6abq_A: 0.11975
    1esi_A: 0.15312
    4ekx_A: 0.11172
    5khg_A: 0.14407
    1ehj_A: 0.14541
    6v42_A: 0.11738
    5uqi_A: 0.11992
    3tkp_A: 0.11588
    3gbw_A: 0.15697
    2qht_A: 0.16093
    2r9p_A: 0.10509
    3ga0_A: 0.11380
    2g19_A: 0.12599
    4nwb_A: 0.17961
    2zc1_A: 0.13659
    3dp6_A: 0.11827
    2uy9_A: 0.13613
    3o4r_A: 0.13746
    2pku_A: 0.13229
    6yjn_A: 0.13679
    1sgv_A: 0.15373
    1uv7_A: 0.12932
    6jko_A: 0.14111
    6sw8_A: 0.14557
    2ztm_A: 0.17149
    4cew_A: 0.14827

Epoch 176:
  Duration: 114.7 seconds
  Training Loss: 0.14908
  Validation Loss: 0.16374 (25 proteins)
    Val range: [0.11085, 0.34291]
  Best: 2r9p_A (0.10508)
  Worst: 6vjo_A (0.42624)
  Training Proteins:
    7d60_A: 0.16544
    1kqy_A: 0.15614
    3eba_A: 0.14576
    3foa_A: 0.14134
    3eps_A: 0.14848
    4j7z_A: 0.25415
    2cbp_A: 0.12091
    2wvq_A: 0.15915
    5wrf_A: 0.13813
    3ob6_A: 0.17711
    1mzw_A: 0.12719
    7bln_A: 0.12977
    3st1_A: 0.13253
    1z84_A: 0.15063
    5jir_A: 0.12839
    5wup_A: 0.15755
    1tpg_A: 0.13204
    6dzg_A: 0.12851
    1b08_A: 0.12882
    7k6p_A: 0.20477
    6h05_A: 0.17397
    1pzx_A: 0.15146
    6fl1_A: 0.17416
    2wwn_A: 0.18455
    3zxf_A: 0.17745
    4n8p_A: 0.13516
    3e62_A: 0.12404
    5veo_A: 0.12891
    4i05_A: 0.13150
    4b7i_A: 0.14245
    1rij_A: 0.21877
    2pwj_A: 0.13269
    4z7x_A: 0.14105
    2f2x_A: 0.11678
    6vjo_A: 0.42624
    3q54_A: 0.17811
    2cb3_A: 0.12825
    3gai_A: 0.14997
    3dm8_A: 0.16754
    4x51_A: 0.18861
    1wlt_A: 0.13005
    4edp_A: 0.14880
    4yk0_A: 0.13817
    6neg_A: 0.12990
    5uag_A: 0.15773
    2gp6_A: 0.12330
    1t1h_A: 0.12595
    1pt4_A: 0.22745
    1su1_A: 0.12636
    1fdy_A: 0.12748
    7lca_A: 0.12872
    6fcm_A: 0.12370
    2cwx_A: 0.13668
    1i5z_A: 0.14877
    6abq_A: 0.11983
    1esi_A: 0.15306
    4ekx_A: 0.11191
    5khg_A: 0.14395
    1ehj_A: 0.14514
    6v42_A: 0.11727
    5uqi_A: 0.11997
    3tkp_A: 0.11579
    3gbw_A: 0.15668
    2qht_A: 0.16093
    2r9p_A: 0.10508
    3ga0_A: 0.11366
    2g19_A: 0.12593
    4nwb_A: 0.17969
    2zc1_A: 0.13662
    3dp6_A: 0.11815
    2uy9_A: 0.13590
    3o4r_A: 0.13737
    2pku_A: 0.13216
    6yjn_A: 0.13663
    1sgv_A: 0.15368
    1uv7_A: 0.12923
    6jko_A: 0.14081
    6sw8_A: 0.14560
    2ztm_A: 0.17139
    4cew_A: 0.14812

Epoch 177:
  Duration: 114.6 seconds
  Training Loss: 0.14874
  Validation Loss: 0.16352 (25 proteins)
    Val range: [0.11067, 0.34253]
  Best: 2r9p_A (0.10469)
  Worst: 6vjo_A (0.42600)
  Training Proteins:
    7d60_A: 0.16527
    1kqy_A: 0.15610
    3eba_A: 0.14556
    3foa_A: 0.14135
    3eps_A: 0.14840
    4j7z_A: 0.25412
    2cbp_A: 0.12066
    2wvq_A: 0.15913
    5wrf_A: 0.13803
    3ob6_A: 0.17704
    1mzw_A: 0.12710
    7bln_A: 0.12962
    3st1_A: 0.13239
    1z84_A: 0.15053
    5jir_A: 0.12828
    5wup_A: 0.15746
    1tpg_A: 0.13190
    6dzg_A: 0.12841
    1b08_A: 0.12867
    7k6p_A: 0.20468
    6h05_A: 0.17390
    1pzx_A: 0.15133
    6fl1_A: 0.17426
    2wwn_A: 0.18433
    3zxf_A: 0.17710
    4n8p_A: 0.13471
    3e62_A: 0.12393
    5veo_A: 0.12890
    4i05_A: 0.13139
    4b7i_A: 0.14231
    1rij_A: 0.21567
    2pwj_A: 0.13251
    4z7x_A: 0.14105
    2f2x_A: 0.11571
    6vjo_A: 0.42600
    3q54_A: 0.17828
    2cb3_A: 0.12770
    3gai_A: 0.14872
    3dm8_A: 0.16546
    4x51_A: 0.18605
    1wlt_A: 0.13051
    4edp_A: 0.14870
    4yk0_A: 0.13700
    6neg_A: 0.13001
    5uag_A: 0.15730
    2gp6_A: 0.12294
    1t1h_A: 0.12637
    1pt4_A: 0.22312
    1su1_A: 0.12603
    1fdy_A: 0.12720
    7lca_A: 0.12859
    6fcm_A: 0.12266
    2cwx_A: 0.13623
    1i5z_A: 0.14881
    6abq_A: 0.11948
    1esi_A: 0.15306
    4ekx_A: 0.11126
    5khg_A: 0.14378
    1ehj_A: 0.14528
    6v42_A: 0.11682
    5uqi_A: 0.11969
    3tkp_A: 0.11575
    3gbw_A: 0.15699
    2qht_A: 0.16068
    2r9p_A: 0.10469
    3ga0_A: 0.11333
    2g19_A: 0.12566
    4nwb_A: 0.17920
    2zc1_A: 0.13621
    3dp6_A: 0.11806
    2uy9_A: 0.13601
    3o4r_A: 0.13723
    2pku_A: 0.13211
    6yjn_A: 0.13665
    1sgv_A: 0.15357
    1uv7_A: 0.12904
    6jko_A: 0.14088
    6sw8_A: 0.14532
    2ztm_A: 0.17121
    4cew_A: 0.14817

Epoch 178:
  Duration: 114.9 seconds
  Training Loss: 0.14873
  Validation Loss: 0.16345 (25 proteins)
    Val range: [0.11068, 0.34289]
  Best: 2r9p_A (0.10471)
  Worst: 6vjo_A (0.42539)
  Training Proteins:
    7d60_A: 0.16542
    1kqy_A: 0.15595
    3eba_A: 0.14564
    3foa_A: 0.14120
    3eps_A: 0.14832
    4j7z_A: 0.25394
    2cbp_A: 0.12072
    2wvq_A: 0.15889
    5wrf_A: 0.13788
    3ob6_A: 0.17681
    1mzw_A: 0.12704
    7bln_A: 0.12954
    3st1_A: 0.13233
    1z84_A: 0.15049
    5jir_A: 0.12812
    5wup_A: 0.15737
    1tpg_A: 0.13182
    6dzg_A: 0.12833
    1b08_A: 0.12864
    7k6p_A: 0.20447
    6h05_A: 0.17380
    1pzx_A: 0.15139
    6fl1_A: 0.17023
    2wwn_A: 0.18435
    3zxf_A: 0.17712
    4n8p_A: 0.13478
    3e62_A: 0.12377
    5veo_A: 0.12863
    4i05_A: 0.13126
    4b7i_A: 0.14226
    1rij_A: 0.21791
    2pwj_A: 0.13245
    4z7x_A: 0.14089
    2f2x_A: 0.11562
    6vjo_A: 0.42539
    3q54_A: 0.17794
    2cb3_A: 0.12783
    3gai_A: 0.14934
    3dm8_A: 0.16671
    4x51_A: 0.18773
    1wlt_A: 0.12996
    4edp_A: 0.14865
    4yk0_A: 0.13751
    6neg_A: 0.12948
    5uag_A: 0.15735
    2gp6_A: 0.12285
    1t1h_A: 0.12584
    1pt4_A: 0.22637
    1su1_A: 0.12603
    1fdy_A: 0.12725
    7lca_A: 0.12831
    6fcm_A: 0.12327
    2cwx_A: 0.13638
    1i5z_A: 0.14857
    6abq_A: 0.11955
    1esi_A: 0.15281
    4ekx_A: 0.11169
    5khg_A: 0.14372
    1ehj_A: 0.14485
    6v42_A: 0.11696
    5uqi_A: 0.11975
    3tkp_A: 0.11560
    3gbw_A: 0.15656
    2qht_A: 0.16071
    2r9p_A: 0.10471
    3ga0_A: 0.11341
    2g19_A: 0.12567
    4nwb_A: 0.17942
    2zc1_A: 0.13627
    3dp6_A: 0.11804
    2uy9_A: 0.13569
    3o4r_A: 0.13714
    2pku_A: 0.13199
    6yjn_A: 0.13631
    1sgv_A: 0.15335
    1uv7_A: 0.12893
    6jko_A: 0.14075
    6sw8_A: 0.14526
    2ztm_A: 0.17123
    4cew_A: 0.14794

Epoch 179:
  Duration: 114.5 seconds
  Training Loss: 0.14855
  Validation Loss: 0.16339 (25 proteins)
    Val range: [0.11058, 0.34247]
  Best: 2r9p_A (0.10457)
  Worst: 6vjo_A (0.42260)
  Training Proteins:
    7d60_A: 0.16530
    1kqy_A: 0.15586
    3eba_A: 0.14547
    3foa_A: 0.14115
    3eps_A: 0.14829
    4j7z_A: 0.25398
    2cbp_A: 0.12050
    2wvq_A: 0.15896
    5wrf_A: 0.13783
    3ob6_A: 0.17693
    1mzw_A: 0.12690
    7bln_A: 0.12937
    3st1_A: 0.13217
    1z84_A: 0.15039
    5jir_A: 0.12803
    5wup_A: 0.15732
    1tpg_A: 0.13175
    6dzg_A: 0.12825
    1b08_A: 0.12857
    7k6p_A: 0.20437
    6h05_A: 0.17380
    1pzx_A: 0.15110
    6fl1_A: 0.16978
    2wwn_A: 0.18413
    3zxf_A: 0.17691
    4n8p_A: 0.13465
    3e62_A: 0.12383
    5veo_A: 0.12873
    4i05_A: 0.13116
    4b7i_A: 0.14210
    1rij_A: 0.21655
    2pwj_A: 0.13238
    4z7x_A: 0.14088
    2f2x_A: 0.11604
