EVOFORMER NEURAL ODE TRAINING REPORT
==================================================

⏰ INTERRUPTED AT 114 EPOCHS (TIME LIMIT REACHED)
==================================================

Experiment: 20250613_180436_fast_ode_with_prelim
Started: 2025-06-14 19:23:15
Completed: 2025-06-15 19:23:16
Total Training Time: 1440.0 minutes (24.0 hours)
Report generated: 2025-06-15 19:23:16

Configuration Settings:
------------------------------
  data_dir: N/A
  splits_dir: /home/visitor/PycharmProjects/openFold/neural_ODE/data_splits/jumbo
  mode: N/A
  output_dir: /home/visitor/PycharmProjects/openFold/neural_ODE/trained_models
  use_fast_ode: True
  reduced_cluster_size: 128
  hidden_dim: 64
  model_parameters: 117378
  model_type: EvoformerODEFuncFast
  epochs: 1000
  learning_rate: 0.001
  batch_size: N/A
  integrator: rk4
  use_amp: True
  max_residues: None
  loss_function: Adaptive MSE (0→48 only)
  train_proteins: 492
  val_proteins: 50
  use_sequential_loading: True
  aggressive_cleanup: True

System Information:
------------------------------
  cuda_available: True
  device: cuda
  pytorch_version: 2.1.2
  gpu_name: Quadro P4000
  cuda_version: 12.1
  total_gpu_memory: 7.9 GB

TRAINING PROGRESS SUMMARY
==================================================

Epoch    Train Loss     Train Success  Val Loss       Val Success    Duration (s)
    3thp_A: 45.84532
    2w8i_A: 48.31450
    6a6q_A: 58.00324
    2kpj_A: 11.84624
    1n0d_A: 3.64868
    2as0_A: 57.82070
    2w7v_A: 12.93412
    5jon_A: 82.34399
    1tqd_A: 55.49915
    6fkg_A: 27.04882
    4lo9_A: 42.99864
    2wz9_A: 19.47927
    1jo3_A: 8.58228
    6wt8_A: 49.05999
    1uem_A: 16.42776
    1ehn_A: 85.11224
    2c1y_A: 38.76722
    1wqa_A: 72.10094
    2ens_A: 21.91567
    7khe_A: 37.73936
    3gd0_A: 68.28944
    4zgh_A: 68.98145
    3frp_A: 96.15968
    1zg3_A: 47.77855
    1dq8_A: 83.02097
    4jnn_A: 29.93691
    6fpa_A: 53.50547
    5yda_A: 73.23639
    1zzz_A: 30.88569
    2n64_A: 27.01838
    4zdn_A: 136.25305
    3afa_A: 30.32468
    2nrj_A: 74.61613
    1onc_A: 13.58146
    2b7e_A: 9.01519
    6scq_A: 10.71253
    1fe5_A: 14.19016
    2fq6_A: 56.89136
    6ei3_A: 98.78030
    6x8o_A: 7.30638
    1b4m_A: 21.00360
    2n6h_A: 5.39573
    2zg1_A: 35.31255
    3hq9_A: 51.64433
    1b88_A: 16.13586
    2qcf_A: 35.25753
    4em6_A: 87.19550
    3dzc_A: 59.59153
    2u2f_A: 11.90481
    5xyb_A: 60.36073
    6ki2_A: 23.50534
    1uz3_A: 16.62720
    4ckn_A: 38.68952
    6q0i_A: 28.77555
    4o91_A: 43.18161
    2jov_A: 10.61958
    2lye_A: 4.90778
    3edm_A: 41.62347
    4ljr_A: 32.48588
    1vm8_A: 79.84363
    1ib2_A: 70.77090
    5svd_A: 104.97312
    3mah_A: 21.57814
    1bj4_A: 64.21033
    3h5g_A: 10.14037
    2qju_A: 97.90857
    3geu_A: 33.93436
    1q0r_A: 44.00431
    5y26_A: 46.85887
    3tny_A: 43.97256
    3gh4_A: 85.41761
    2ps4_A: 60.71014
    7d11_A: 13.82603
    6umy_A: 22.40161
    4xc2_A: 18.17935
    1wmt_A: 7.03807
    4nvr_A: 45.49332
    6nko_A: 31.96210
    5t66_A: 44.06116
    6o4p_A: 72.64775
    1yir_A: 58.98746
    3x0g_A: 13.08512
    3e9a_A: 38.70407
    1krl_A: 7.23214
    2pbo_A: 74.14214
    4dd8_A: 29.05443
    3u59_A: 31.30067
    4w8i_A: 81.05700
    4bbq_A: 19.08797
    2ccm_A: 30.29333
    1o1x_A: 26.68673
    3uen_A: 24.98354
    6e68_A: 62.99523
    5f3b_A: 32.31072
    3o8q_A: 36.45652
    4iyh_A: 22.20485

Epoch 45:
  Duration: 755.0 seconds
  Training Loss: 37.93754
  Training Success: 478/492 proteins
  Validation Loss: 41.51785 (50 proteins)
  Validation Success: 50/50 proteins
    Val range: [4.24256, 165.79449]
  Best: 1i6j_A (1.61395)
  Worst: 4p99_A (146.16982)
  Training Proteins:
    7d60_A: 51.62051
    1kqy_A: 43.83529
    3eba_A: 20.02489
    3foa_A: 75.07444
    3eps_A: 93.45388
    4j7z_A: 29.37334
    2cbp_A: 12.95483
    2wvq_A: 39.06487
    5wrf_A: 20.96367
    3ob6_A: 80.66586
    1mzw_A: 25.86183
    7bln_A: 24.95342
    3st1_A: 30.61404
    1z84_A: 61.02089
    5jir_A: 62.22177
    5wup_A: 86.36078
    1tpg_A: 13.35126
    6dzg_A: 42.76025
    1b08_A: 22.50648
    7k6p_A: 21.55302
    6h05_A: 85.63436
    1pzx_A: 47.65047
    6fl1_A: 3.20143
    2wwn_A: 33.74736
    3zxf_A: 26.89826
    4n8p_A: 20.15348
    3e62_A: 39.82144
    5veo_A: 57.56182
    4i05_A: 42.83122
    4b7i_A: 35.13340
    1rij_A: 5.62344
    2pwj_A: 25.06348
    4z7x_A: 35.93849
    2f2x_A: 7.54185
    6vjo_A: 18.75821
    3q54_A: 67.85558
    2cb3_A: 25.48142
    3gai_A: 31.22433
    3dm8_A: 25.53902
    4x51_A: 32.47182
    1wlt_A: 28.57769
    4edp_A: 55.74584
    4yk0_A: 16.81441
    6neg_A: 52.70669
    5uag_A: 55.46423
    2gp6_A: 59.85562
    1t1h_A: 10.72497
    1pt4_A: 8.30922
    1su1_A: 28.03172
    1fdy_A: 42.03541
    7lca_A: 57.94424
    6fcm_A: 38.51560
    2cwx_A: 64.29650
    1i5z_A: 33.73429
    6abq_A: 15.02361
    1esi_A: 44.09763
    4ekx_A: 14.53544
    5khg_A: 32.13346
    1ehj_A: 10.58259
    6v42_A: 61.46450
    5uqi_A: 26.16696
    3tkp_A: 31.36901
    3gbw_A: 27.49135
    2qht_A: 37.78458
    2r9p_A: 26.60437
    3ga0_A: 45.96967
    2g19_A: 34.35559
    4nwb_A: 53.98177
    2zc1_A: 49.81533
    3dp6_A: 36.90483
    2uy9_A: 58.96235
    3o4r_A: 40.33708
    2pku_A: 12.57458
    6yjn_A: 38.69271
    1sgv_A: 53.68266
    1uv7_A: 15.66642
    6jko_A: 59.24847
    6sw8_A: 12.02413
    2ztm_A: 48.00629
    4cew_A: 47.14343
    6k6r_A: 18.07863
    4wcz_A: 40.00239
    3g4a_A: 41.01802
    6dwx_A: 24.28514
    2zx0_A: 26.18746
    6leo_A: 68.10605
    5vo7_A: 16.48976
    4fcg_A: 49.95750
    2f4p_A: 23.26252
    1b09_A: 27.67859
    2h61_A: 19.36160
    6fsn_A: 42.71292
    6fj4_A: 44.94888
    5wk6_A: 125.65910
    4rc1_A: 35.21368
    3mra_A: 13.35188
    2lp8_A: 34.27984
    5uxd_A: 50.23659
    4yxm_A: 62.68346
    2chu_A: 45.99623
    1dew_A: 3.76980
    4pkl_A: 14.60613
    3zrp_A: 62.00125
    4o1k_A: 38.16281
    5uxv_A: 36.13097
    5cqq_A: 12.63516
    2pk9_A: 44.52581
    7jot_A: 80.27423
    3b0m_A: 85.15398
    4o4v_A: 49.76744
    1lr1_A: 16.72957
    3et1_A: 51.72975
    1yaf_A: 40.15415
    2q2j_A: 20.01116
    1nqd_A: 25.49672
    3a9w_A: 41.09590
    2gic_A: 39.30464
    4tw8_A: 36.06985
    5jp1_A: 31.28955
    1l9c_A: 52.63822
    2rhb_A: 43.70655
    2afs_A: 44.35103
    3t8o_A: 83.58347
    3hrs_A: 32.86416
    2wfx_A: 25.43623
    4p3b_A: 12.51690
    2zf9_A: 33.18436
    6cpd_A: 19.83170
    1na8_A: 29.01295
    4etq_A: 39.32352
    3a75_A: 59.21165
    5ufq_A: 24.78871
    2gim_A: 16.22224
    4i5f_A: 35.00006
    3wt1_A: 41.07351
    7dev_A: 60.36933
    6zmu_A: 11.65649
    1ega_A: 43.84711
    3lb6_A: 24.29144
    5iaw_A: 34.71016
    2o8e_A: 3.76700
    7aon_A: 7.76337
    1ft2_A: 49.12030
    6thb_A: 59.55497
    1esm_A: 45.48175
    5yuf_A: 6.89965
    1h5y_A: 37.47395
    3q9b_A: 57.01022
    2rio_A: 57.63932
    5f67_A: 13.72865
    5t7z_A: 88.31931
    3dt5_A: 29.17683
    7bv6_A: 12.95250
    4an6_A: 30.11390
    2yey_A: 97.91652
    2pfw_A: 16.61156
    3mxi_A: 52.20171
    5k8m_A: 76.10103
    3ry9_A: 48.19544
    3toc_A: 32.05201
    6y6l_A: 29.83837
    3dpj_A: 33.55792
    5w0j_A: 9.90367
    5tih_A: 48.87648
    1tza_A: 21.89096
    3dvu_A: 21.59556
    6rum_A: 41.10482
    2ls5_A: 23.27454
    5f1f_A: 50.04475
    1ah5_A: 44.95137
    1wq9_A: 14.21390
    6jrq_A: 66.78813
    1l09_A: 23.24781
    4i69_A: 13.87696
    5wxv_A: 25.10032
    4f4w_A: 55.86342
    2k1w_A: 11.69541
    4y68_A: 49.74187
    4cbj_A: 23.89199
    1iy5_A: 6.57593
    7sk0_A: 79.86543
    3dp5_A: 13.82808
    4p99_A: 146.16982
    1wdc_A: 16.55922
    1ios_A: 16.55281
    1ch2_A: 22.21833
    2pmp_A: 25.77540
    1kdk_A: 25.18608
    6t6i_A: 11.39115
    1bus_A: 10.67965
    5vmt_A: 49.53747
    2rdn_A: 42.21448
    2r6o_A: 50.38340
    3lr5_A: 22.70719
    1w4s_A: 27.95275
    2wzv_A: 32.78347
    6wcv_A: 59.35393
    6qms_A: 10.75150
    7c50_A: 30.01219
    1bh3_A: 54.43634
    6i6c_A: 46.95483
    6gpm_A: 13.71442
    3l6x_A: 91.02145
    6aj6_A: 64.74300
    6fas_A: 17.66261
    1z91_A: 21.32686
    5c7j_A: 54.36602
    4fuw_A: 19.82394
    6xs5_A: 23.40507
    1p3b_A: 48.89156
    6h7c_A: 54.15028
    2gw4_A: 6.86646
    1fqm_A: 38.09187
    1lb1_A: 59.78094
    6bdx_A: 39.14118
    3l04_A: 55.90237
    6yd3_A: 75.55589
    2pyu_A: 35.28422
    3b36_A: 28.15731
    6ldq_A: 37.44156
    1wo5_A: 8.05674
    4h3w_A: 56.20865
    3vkz_A: 66.30207
    3o0h_A: 66.39920
    2f4j_A: 38.87391
    1t6l_A: 39.44291
    5aef_A: 4.83403
    1uub_A: 9.85207
    1mjh_A: 23.90349
    3iln_A: 36.62573
    1l8g_A: 42.46951
    3sx0_A: 78.88099
    5e5q_A: 11.33041
    7bqs_A: 39.08838
    4ba7_A: 22.44860
    5k9q_A: 44.73377
    6gw4_A: 41.90629
    7eql_A: 42.44737
    5h54_A: 31.36080
    6ai5_A: 32.98787
    2fyz_A: 21.00276
    5vl1_A: 79.97654
    5lq6_A: 28.36536
    6pqe_A: 12.58936
    2xt3_A: 47.47216
    6ywh_A: 16.87169
    4wvo_A: 27.12239
    2v0o_A: 66.98324
    16vp_A: 58.30350
    2iha_A: 2.32074
    1ogu_A: 43.79199
    2ocy_A: 66.23057
    4pv0_A: 36.99681
    4yov_A: 32.08511
    7jjt_A: 84.30934
    7lgc_A: 16.41837
    5k8j_A: 11.74213
    2q87_A: 16.84624
    5bpe_A: 21.10026
    5wc0_A: 83.43674
    3gdj_A: 23.04606
    2hio_A: 18.99160
    4tgl_A: 35.36375
    5vnd_A: 41.34349
    2g6u_A: 4.30418
    2ztb_A: 41.81929
    4ehs_A: 26.68112
    3ao9_A: 17.37963
    4ygo_A: 22.64537
    5fs8_A: 79.72744
    7bhe_A: 21.52026
    6nrr_A: 16.39939
    5mla_A: 25.92600
    1jml_A: 13.12301
    1v5n_A: 16.06817
    2enq_A: 21.23360
    6btj_A: 40.96717
    2f07_A: 28.64121
    3dup_A: 41.82371
    6kwa_A: 34.25001
    6uuk_A: 56.14891
    1sro_A: 9.92270
    1o7s_A: 18.31507
    6gol_A: 13.60190
    4apw_A: 48.20555
    1tro_A: 4.22939
    2afc_A: 21.51025
    5u4h_A: 62.13071
    1uwj_A: 37.44989
    1shn_A: 62.21507
    2xr6_A: 27.07669
    3no7_A: 16.75681
    5jso_A: 31.59678
    1t2l_A: 18.84363
    7bsl_A: 87.82495
    1fvi_A: 38.55992
    1hv5_A: 25.10949
    2cyu_A: 6.74172
    7n50_A: 37.49191
    2vy1_A: 31.14873
    1i6j_A: 1.61395
    4kir_A: 66.06059
    2w02_A: 110.56948
    1vrk_A: 30.40878
    3alw_A: 84.13705
    2cdb_A: 43.13698
    2zay_A: 21.45921
    4kp2_A: 67.69949
    4rck_A: 29.26364
    4qlh_A: 30.50021
    1rja_A: 15.76197
    1gnk_A: 16.27061
    5aon_A: 9.58667
    4ndk_A: 45.62874
    3dgz_A: 67.02299
    1u36_A: 14.03325
    5v8w_A: 10.99721
    6iad_A: 70.40469
    1kyn_A: 38.11372
    4o5m_A: 53.76374
    1af4_A: 45.30136
    2uyh_A: 39.89387
    2gpy_A: 34.24471
    4xa9_A: 35.32069
    4ep6_A: 65.40420
    5ft0_A: 40.82603
    4xlt_A: 17.56342
    2ey4_A: 40.73243
    2e31_A: 63.22551
    5j49_A: 41.97955
    5tpx_A: 18.94669
    4ny0_A: 48.76942
    6s1v_A: 13.10442
    1zu1_A: 24.44634
    5x3s_A: 28.64465
    4ese_A: 34.27288
    2na5_A: 7.09890
    1sv0_A: 16.70758
    1a7m_A: 31.56963
    5c54_A: 48.18044
    3wnz_A: 67.47832
    3o4o_A: 22.99355
    5z8s_A: 32.14843
    3e8j_A: 44.11906
    4jwy_A: 41.76322
    1ni7_A: 22.95955
    7mgj_A: 44.55361
    5x1e_A: 14.66568
    6j2h_A: 43.26515
    2jxj_A: 10.35227
    3e81_A: 22.83600
    6bvp_A: 33.45308
    5z09_A: 55.03773
    3ggh_A: 37.81289
    1ptq_A: 5.41647
    5yft_A: 64.26632
    2lr3_A: 7.02607
    1r7m_A: 7.89664
    2l2e_A: 27.99258
    3q87_A: 16.19124
    6won_A: 36.19182
    5fc9_A: 12.73726
    1wf7_A: 17.88657
    3okk_A: 31.79358
    5v45_A: 34.66214
    1uku_A: 14.30895
    3fad_A: 25.40994
    2van_A: 35.32320
    3kn3_A: 31.65216
    3om2_A: 77.16843
    3vpp_A: 17.15517
    2fmr_A: 10.17470
    6ig4_A: 44.55930
    2h9m_A: 60.65219
    4nv2_A: 60.20484
    6tzl_A: 73.12524
    6m0v_A: 40.06577
    1hdp_A: 12.07517
    4nbc_A: 55.14113
    1p2c_A: 33.36840
    1ltk_A: 69.94888
    5ikq_A: 77.26165
    3thp_A: 45.60157
    2w8i_A: 48.08646
    6a6q_A: 57.75089
    2kpj_A: 11.78732
    1n0d_A: 3.61256
    2as0_A: 57.47521
    2w7v_A: 12.86432
    5jon_A: 81.84560
    1tqd_A: 55.18586
    6fkg_A: 26.90796
    4lo9_A: 42.86047
    2wz9_A: 19.35880
    1jo3_A: 8.53552
    6wt8_A: 48.89155
    1uem_A: 16.39939
    1ehn_A: 84.58112
    2c1y_A: 38.54932
    1wqa_A: 71.68295
    2ens_A: 21.88324
    7khe_A: 37.58605
    3gd0_A: 68.03564
    4zgh_A: 68.54182
    3frp_A: 95.54232
    1zg3_A: 47.56677
    1dq8_A: 82.79312
    4jnn_A: 29.82457
    6fpa_A: 53.36933
    5yda_A: 72.97755
    1zzz_A: 30.76557
    2n64_A: 26.96316
    4zdn_A: 136.10117
    3afa_A: 30.26839
    2nrj_A: 74.33218
    1onc_A: 13.50097
    2b7e_A: 8.96735
    6scq_A: 10.66433
    1fe5_A: 14.12549
    2fq6_A: 56.62270
    6ei3_A: 98.69616
    6x8o_A: 7.28614
    1b4m_A: 20.91496
    2n6h_A: 5.37614
    2zg1_A: 35.25693
    3hq9_A: 51.44304
    1b88_A: 16.06271
    2qcf_A: 35.10341
    4em6_A: 86.86867
    3dzc_A: 59.33057
    2u2f_A: 11.84789
    5xyb_A: 60.06334
    6ki2_A: 23.41327
    1uz3_A: 16.54216
    4ckn_A: 38.52607
    6q0i_A: 28.65881
    4o91_A: 42.98630
    2jov_A: 10.56718
    2lye_A: 4.92087
    3edm_A: 41.41633
    4ljr_A: 32.30003
    1vm8_A: 79.51065
    1ib2_A: 70.52551
    5svd_A: 104.54943
    3mah_A: 21.48062
    1bj4_A: 63.88834
    3h5g_A: 10.09729
    2qju_A: 97.59469
    3geu_A: 33.83863
    1q0r_A: 43.84115
    5y26_A: 46.76630
    3tny_A: 43.70165
    3gh4_A: 84.99081
    2ps4_A: 60.52496
    7d11_A: 13.79712
    6umy_A: 22.31877
    4xc2_A: 18.11484
    1wmt_A: 7.01949
    4nvr_A: 45.22374
    6nko_A: 31.72653
    5t66_A: 43.82358
    6o4p_A: 72.31731
    1yir_A: 58.73888
    3x0g_A: 13.02604
    3e9a_A: 38.44209
    1krl_A: 7.19741
    2pbo_A: 73.78493
    4dd8_A: 28.95035
    3u59_A: 31.21586
    4w8i_A: 80.75841
    4bbq_A: 19.02324
    2ccm_A: 30.17309
    1o1x_A: 26.60213
    3uen_A: 24.85205
    6e68_A: 62.67447
    5f3b_A: 32.15055
    3o8q_A: 36.24684
    4iyh_A: 22.11967

Epoch 46:
  Duration: 754.4 seconds
  Training Loss: 37.77074
  Training Success: 478/492 proteins
  Validation Loss: 41.33226 (50 proteins)
  Validation Success: 50/50 proteins
    Val range: [4.23398, 164.98489]
  Best: 1i6j_A (1.60589)
  Worst: 4p99_A (145.82411)
  Training Proteins:
    7d60_A: 51.48598
    1kqy_A: 43.54448
    3eba_A: 19.95625
    3foa_A: 74.58443
    3eps_A: 93.18751
    4j7z_A: 29.27865
    2cbp_A: 12.88954
    2wvq_A: 38.88969
    5wrf_A: 20.86069
    3ob6_A: 80.34509
    1mzw_A: 25.76354
    7bln_A: 24.84717
    3st1_A: 30.51280
    1z84_A: 60.89292
    5jir_A: 61.94433
    5wup_A: 86.17185
    1tpg_A: 13.30397
    6dzg_A: 42.58258
    1b08_A: 22.40644
    7k6p_A: 21.45560
    6h05_A: 85.41652
    1pzx_A: 47.41660
    6fl1_A: 3.21154
    2wwn_A: 33.64133
    3zxf_A: 26.80314
    4n8p_A: 20.05441
    3e62_A: 39.64362
    5veo_A: 57.29800
    4i05_A: 42.70251
    4b7i_A: 35.04177
    1rij_A: 5.59834
    2pwj_A: 24.96408
    4z7x_A: 35.76774
    2f2x_A: 7.50862
    6vjo_A: 18.75681
    3q54_A: 67.53749
    2cb3_A: 25.36112
    3gai_A: 31.09963
    3dm8_A: 25.44337
    4x51_A: 32.34407
    1wlt_A: 28.44229
    4edp_A: 55.47799
    4yk0_A: 16.73766
    6neg_A: 52.42731
    5uag_A: 55.26148
    2gp6_A: 59.49586
    1t1h_A: 10.68840
    1pt4_A: 8.33196
    1su1_A: 27.83842
    1fdy_A: 41.78440
    7lca_A: 57.70298
    6fcm_A: 38.33644
    2cwx_A: 63.88275
    1i5z_A: 33.55315
    6abq_A: 14.93082
    1esi_A: 43.88561
    4ekx_A: 14.48698
    5khg_A: 32.00208
    1ehj_A: 10.54862
    6v42_A: 61.05597
    5uqi_A: 26.02000
    3tkp_A: 31.19206
    3gbw_A: 27.37106
    2qht_A: 37.63444
    2r9p_A: 26.48174
    3ga0_A: 45.89447
    2g19_A: 34.22746
    4nwb_A: 53.83440
    2zc1_A: 49.59161
    3dp6_A: 36.73714
    2uy9_A: 58.82887
    3o4r_A: 40.21508
    2pku_A: 12.50434
    6yjn_A: 38.54741
    1sgv_A: 53.53947
    1uv7_A: 15.58657
    6jko_A: 59.00790
    6sw8_A: 11.98889
    2ztm_A: 47.81778
    4cew_A: 46.97144
    6k6r_A: 17.93732
    4wcz_A: 39.78070
    3g4a_A: 40.92383
    6dwx_A: 24.14637
    2zx0_A: 26.09794
    6leo_A: 67.80407
    5vo7_A: 16.38786
    4fcg_A: 49.85554
    2f4p_A: 23.13758
    1b09_A: 27.49373
    2h61_A: 19.25509
    6fsn_A: 42.52653
    6fj4_A: 44.74926
    5wk6_A: 125.24600
    4rc1_A: 35.03901
    3mra_A: 13.33923
    2lp8_A: 34.07459
    5uxd_A: 50.01799
    4yxm_A: 62.45674
    2chu_A: 45.80446
    1dew_A: 3.76838
    4pkl_A: 14.51911
    3zrp_A: 61.64620
    4o1k_A: 37.94983
    5uxv_A: 36.01128
    5cqq_A: 12.57640
    2pk9_A: 44.31413
    7jot_A: 79.90150
    3b0m_A: 84.58469
    4o4v_A: 49.57766
    1lr1_A: 16.65341
    3et1_A: 51.53593
    1yaf_A: 39.90179
    2q2j_A: 19.91621
    1nqd_A: 25.39011
    3a9w_A: 40.87927
    2gic_A: 39.22290
    4tw8_A: 35.86989
    5jp1_A: 31.16742
    1l9c_A: 52.35077
    2rhb_A: 43.44554
    2afs_A: 44.15925
    3t8o_A: 83.20619
    3hrs_A: 32.71289
    2wfx_A: 25.32553
    4p3b_A: 12.43544
    2zf9_A: 33.08157
    6cpd_A: 19.76011
    1na8_A: 28.93361
    4etq_A: 39.17215
    3a75_A: 58.91645
    5ufq_A: 24.65904
    2gim_A: 16.14997
    4i5f_A: 34.78954
    3wt1_A: 40.85331
    7dev_A: 60.01239
    6zmu_A: 11.56914
    1ega_A: 43.65187
    3lb6_A: 24.21671
    5iaw_A: 34.57063
    2o8e_A: 3.75946
    7aon_A: 7.70593
    1ft2_A: 48.84472
    6thb_A: 59.13241
    1esm_A: 45.27061
    5yuf_A: 6.86043
    1h5y_A: 37.26682
    3q9b_A: 56.80107
    2rio_A: 57.35382
    5f67_A: 13.64103
    5t7z_A: 87.89042
    3dt5_A: 29.05540
    7bv6_A: 12.86009
    4an6_A: 30.03038
    2yey_A: 97.91811
    2pfw_A: 16.52906
    3mxi_A: 52.12186
    5k8m_A: 76.25166
    3ry9_A: 48.05576
    3toc_A: 31.88967
    6y6l_A: 29.73051
    3dpj_A: 33.38314
    5w0j_A: 9.87805
    5tih_A: 48.75262
    1tza_A: 21.83282
    3dvu_A: 21.46740
    6rum_A: 40.98325
    2ls5_A: 23.13937
    5f1f_A: 49.73698
    1ah5_A: 44.75887
    1wq9_A: 14.17173
    6jrq_A: 66.52473
    1l09_A: 23.13258
    4i69_A: 13.78921
    5wxv_A: 24.99015
    4f4w_A: 55.64545
    2k1w_A: 11.64462
    4y68_A: 49.49964
    4cbj_A: 23.84037
    1iy5_A: 6.56420
    7sk0_A: 79.53905
    3dp5_A: 13.76851
    4p99_A: 145.82411
    1wdc_A: 16.50397
    1ios_A: 16.51991
    1ch2_A: 22.18095
    2pmp_A: 25.67694
    1kdk_A: 25.10297
    6t6i_A: 11.34076
    1bus_A: 10.64261
    5vmt_A: 49.32135
    2rdn_A: 42.09676
    2r6o_A: 50.15780
    3lr5_A: 22.64343
    1w4s_A: 27.85847
    2wzv_A: 32.56661
    6wcv_A: 59.01679
    6qms_A: 10.71073
    7c50_A: 29.88415
    1bh3_A: 54.29678
    6i6c_A: 46.79008
    6gpm_A: 13.67514
    3l6x_A: 90.35452
    6aj6_A: 64.41486
    6fas_A: 17.56007
    1z91_A: 21.24356
    5c7j_A: 54.02768
    4fuw_A: 19.78538
    6xs5_A: 23.33172
    1p3b_A: 49.02287
    6h7c_A: 53.64801
    2gw4_A: 6.82435
    1fqm_A: 37.72792
    1lb1_A: 59.31844
    6bdx_A: 38.80393
    3l04_A: 55.56379
    6yd3_A: 75.14507
    2pyu_A: 35.02534
    3b36_A: 27.93971
    6ldq_A: 37.24541
    1wo5_A: 8.01896
    4h3w_A: 55.94098
    3vkz_A: 65.85010
    3o0h_A: 65.96057
    2f4j_A: 38.63081
    1t6l_A: 39.21933
    5aef_A: 4.82374
    1uub_A: 9.82512
    1mjh_A: 23.77868
    3iln_A: 36.45171
    1l8g_A: 42.23301
    3sx0_A: 78.53450
    5e5q_A: 11.28292
    7bqs_A: 38.93707
    4ba7_A: 22.36428
    5k9q_A: 44.51690
    6gw4_A: 41.74203
    7eql_A: 42.20642
    5h54_A: 31.16819
    6ai5_A: 32.88539
    2fyz_A: 20.92789
    5vl1_A: 79.52461
    5lq6_A: 28.19252
    6pqe_A: 12.53783
    2xt3_A: 47.15850
    6ywh_A: 16.78022
    4wvo_A: 26.97884
    2v0o_A: 66.71534
    16vp_A: 58.17712
    2iha_A: 2.29864
    1ogu_A: 43.63237
    2ocy_A: 66.05972
    4pv0_A: 36.78916
    4yov_A: 31.88938
    7jjt_A: 83.84196
    7lgc_A: 16.31803
    5k8j_A: 11.68587
    2q87_A: 16.76941
    5bpe_A: 20.95926
    5wc0_A: 83.15380
    3gdj_A: 22.92807
    2hio_A: 18.89748
    4tgl_A: 35.18219
    5vnd_A: 41.04164
    2g6u_A: 4.35147
    2ztb_A: 41.66900
    4ehs_A: 26.55829
    3ao9_A: 17.30006
    4ygo_A: 22.56816
    5fs8_A: 79.32145
    7bhe_A: 21.42838
    6nrr_A: 16.35114
    5mla_A: 25.77155
    1jml_A: 13.08657
    1v5n_A: 15.99889
    2enq_A: 21.13373
    6btj_A: 40.84264
    2f07_A: 28.52906
    3dup_A: 41.65535
    6kwa_A: 34.08670
    6uuk_A: 55.87281
    1sro_A: 9.85070
    1o7s_A: 18.22853
    6gol_A: 13.55450
    4apw_A: 47.97326
    1tro_A: 4.24070
    2afc_A: 21.39320
    5u4h_A: 61.85849
    1uwj_A: 37.28548
    1shn_A: 61.80722
    2xr6_A: 26.98512
    3no7_A: 16.68513
    5jso_A: 31.48606
    1t2l_A: 18.75846
    7bsl_A: 87.54802
    1fvi_A: 38.37371
    1hv5_A: 25.00037
    2cyu_A: 6.69741
    7n50_A: 37.34980
    2vy1_A: 30.96235
    1i6j_A: 1.60589
    4kir_A: 65.69212
    2w02_A: 110.00233
    1vrk_A: 30.29420
    3alw_A: 83.68636
    2cdb_A: 42.84165
    2zay_A: 21.33936
    4kp2_A: 67.33886
    4rck_A: 29.14108
    4qlh_A: 30.37466
    1rja_A: 15.70258
    1gnk_A: 16.17496
    5aon_A: 9.52782
    4ndk_A: 45.45452
    3dgz_A: 66.66482
    1u36_A: 13.98910
    5v8w_A: 10.93332
    6iad_A: 69.97191
    1kyn_A: 37.97114
    4o5m_A: 53.41969
    1af4_A: 45.11991
    2uyh_A: 39.66441
    2gpy_A: 34.03918
    4xa9_A: 35.07962
    4ep6_A: 65.18850
    5ft0_A: 40.65851
    4xlt_A: 17.47476
    2ey4_A: 40.47857
    2e31_A: 63.02337
    5j49_A: 41.72924
    5tpx_A: 18.87561
    4ny0_A: 48.50400
    6s1v_A: 13.07629
    1zu1_A: 24.32709
    5x3s_A: 28.49732
    4ese_A: 34.15826
    2na5_A: 7.06904
    1sv0_A: 16.63790
    1a7m_A: 31.46896
    5c54_A: 47.97336
    3wnz_A: 67.01947
    3o4o_A: 22.87372
    5z8s_A: 32.03136
    3e8j_A: 43.92629
    4jwy_A: 41.57519
    1ni7_A: 22.83848
    7mgj_A: 44.29996
    5x1e_A: 14.58366
    6j2h_A: 43.10867
    2jxj_A: 10.27846
    3e81_A: 22.69789
    6bvp_A: 33.39873
    5z09_A: 54.79512
    3ggh_A: 37.63953
    1ptq_A: 5.37739
    5yft_A: 64.07031
    2lr3_A: 6.99026
    1r7m_A: 7.93416
    2l2e_A: 27.85748
    3q87_A: 16.10476
    6won_A: 35.98911
    5fc9_A: 12.70375
    1wf7_A: 17.81369
    3okk_A: 31.68252
    5v45_A: 34.51196
    1uku_A: 14.23409
    3fad_A: 25.29018
    2van_A: 35.18726
    3kn3_A: 31.52509
    3om2_A: 76.78555
    3vpp_A: 17.06222
    2fmr_A: 10.13373
    6ig4_A: 44.31222
    2h9m_A: 60.46923
    4nv2_A: 60.00969
    6tzl_A: 72.87092
    6m0v_A: 39.98571
    1hdp_A: 12.02013
    4nbc_A: 54.83438
    1p2c_A: 33.21196
    1ltk_A: 69.51191
    5ikq_A: 76.91801
